Id,price
12993,5398
4946,3733
6432,4044
5415,3822
18831,7715
19739,8311
18633,7602
8785,4469
11464,5010
2348,3172
9165,4541
9002,4513
10598,4824
9655,4642
12135,5172
21008,9224
10247,4749
9143,4538
21530,9627
7251,4197
12517,5260
6950,4144
13684,5599
21080,9254
5075,3750
14764,5940
19225,7964
5866,3923
17622,7096
3580,3421
3029,3309
10744,4851
51102,2336
15745,6296
7279,4200
12475,5251
15526,6221
24324,12581
1685,3032
15834,6335
7959,4321
12785,5331
4457,3620
7678,4274
8459,4414
14564,5882
879,2873
17313,6937
26634,16406
17619,7094
18226,7399
9931,4692
17755,7149
4703,3678
7287,4201
16326,6532
13910,5662
11323,4987
10964,4903
20172,8626
8434,4407
7763,4283
18069,7296
13175,5447
6485,4059
3478,3395
19994,8532
12253,5205
7271,4200
10916,4890
20775,9012
8103,4347
16310,6529
17219,6885
16666,6662
23698,11765
13274,5485
18457,7508
3667,3444
8883,4486
23104,11128
8290,4384
10671,4839
19810,8375
8291,4384
13340,5504
26998,17100
3763,3457
3966,3507
16249,6499
9608,4633
12178,5183
5693,3888
15769,6306
8163,4362
865,2872
9194,4547
14736,5932
20625,8922
6464,4053
19980,8525
13702,5601
11449,5006
19397,8061
13615,5571
13479,5534
6871,4129
10346,4769
6121,3983
10637,4832
15990,6399
17257,6907
17256,6906
9205,4551
5163,3770
16878,6734
17445,6997
12990,5398
12874,5364
19500,8133
11971,5140
12425,5241
9662,4642
11310,4984
12665,5302
15442,6183
18629,7602
12218,5197
19122,7887
14298,5789
8359,4399
9305,4574
14313,5798
14510,5861
16583,6622
13614,5571
21299,9451
14905,5999
17580,7079
17149,6846
16293,6518
18877,7741
9791,4666
15577,6249
16563,6618
8604,4442
19862,8416
8107,4348
7522,4242
10566,4816
15205,6108
15322,6152
16240,6499
16518,6600
12346,5227
13591,5560
15215,6108
8445,4412
15177,6097
10344,4769
11507,5020
10259,4751
2456,3190
2872,3276
1475,2984
18977,7812
18640,7607
17731,7137
4593,3656
10848,4872
10974,4909
16848,6720
22526,10567
12107,5166
16167,6462
13889,5654
9651,4642
16544,6608
5422,3823
7426,4228
14506,5860
10146,4724
12148,5174
5824,3915
19055,7839
15835,6335
5341,3811
11886,5113
11208,4959
12605,5288
6635,4088
22738,10760
7449,4233
12516,5260
8971,4504
10504,4798
6404,4038
14337,5806
7555,4249
9246,4559
8361,4399
49434,2108
6205,3998
5673,3884
14817,5967
8677,4456
10597,4824
7322,4208
3074,3312
15585,6250
12921,5376
6023,3965
50953,2322
3528,3407
6767,4107
10656,4838
6312,4025
13152,5439
8678,4456
16165,6460
7288,4201
11106,4932
9283,4566
7742,4278
11913,5123
9497,4609
7226,4193
14463,5837
19317,8029
10139,4724
19316,8029
10862,4875
18027,7292
7003,4155
9789,4666
19313,8024
8671,4455
18103,7324
9153,4540
13926,5666
8976,4504
12407,5234
24654,12996
15600,6257
17834,7192
8674,4455
19548,8181
2522,3203
12108,5166
14740,5936
53875,2745
12062,5154
22740,10761
7619,4260
15616,6264
9423,4588
19896,8445
10859,4874
7709,4278
18997,7821
23453,11442
14027,5702
18346,7465
22911,10954
18412,7485
715,2856
17924,7240
8130,4355
18985,7814
17248,6905
19752,8319
19482,8119
5774,3899
12803,5339
13866,5646
11192,4956
15347,6160
10868,4876
10817,4867
18968,7806
11516,5022
3919,3496
9009,4513
16116,6441
19506,8138
13602,5565
22426,10453
18626,7602
23132,11154
8587,4439
16852,6720
8518,4426
9487,4606
9449,4595
15931,6371
13609,5569
19000,7822
15493,6208
16514,6600
16054,6412
10650,4836
8472,4416
7133,4174
7313,4207
7335,4210
10484,4796
9946,4694
6823,4119
13921,5666
12258,5206
10416,4781
5431,3827
14897,5998
12020,5152
7592,4256
8774,4468
6065,3966
4947,3733
7775,4284
6080,3971
17434,6989
9100,4525
6399,4038
15906,6359
13851,5645
2943,3293
13124,5430
2227,3145
2292,3160
51466,2376
5469,3837
5668,3883
20167,8623
14141,5738
15344,6159
15474,6196
11673,5057
13172,5445
8287,4383
16208,6479
14329,5804
12612,5291
17840,7197
12781,5330
10821,4868
18247,7412
9793,4666
1879,3073
10949,4900
12290,5217
10538,4808
20214,8647
8691,4459
12873,5364
15910,6361
18015,7288
6190,3997
13161,5443
10562,4816
16011,6406
7521,4242
5544,3856
6587,4078
6941,4141
8966,4503
17845,7198
20578,8888
8152,4357
17179,6859
14801,5956
992,2896
11367,4997
17675,7127
17437,6989
18846,7727
9470,4602
16675,6666
20811,9039
10413,4779
11445,5006
9405,4586
15892,6353
9680,4649
14868,5988
7835,4299
17534,7056
7923,4316
21847,9908
16567,6618
5327,3808
7520,4242
5791,3905
16543,6608
13967,5686
10412,4779
18491,7528
16991,6787
19226,7964
3196,3344
17730,7137
11802,5088
14757,5939
16549,6612
8279,4381
4329,3597
18570,7575
15487,6204
9972,4702
15180,6097
6493,4061
17367,6968
14426,5824
8924,4496
14827,5973
13121,5430
15352,6163
14165,5747
4589,3655
13168,5445
13286,5488
12987,5396
7992,4327
6282,4017
10265,4751
10418,4781
10849,4872
15629,6271
15497,6209
9646,4641
7892,4312
22732,10752
9443,4592
3083,3314
14984,6037
7697,4276
2897,3282
3441,3387
4687,3674
6779,4113
16817,6708
7538,4244
13912,5664
12772,5328
11940,5131
11601,5044
8652,4453
7970,4323
7534,4243
6209,3999
11688,5063
10950,4900
16593,6628
12069,5155
13924,5666
7945,4319
8340,4397
8795,4472
12143,5174
11849,5102
13300,5493
8596,4441
8357,4398
8680,4457
13781,5619
16903,6749
17511,7041
14947,6019
12952,5387
12250,5204
9941,4693
22295,10341
14759,5939
11206,4959
6400,4038
12419,5238
10808,4864
21913,9980
20260,8688
5617,3874
22541,10580
7839,4302
12222,5197
14466,5839
9842,4675
19529,8163
8095,4341
14663,5919
6128,3984
12972,5393
18446,7504
3930,3499
15343,6159
7092,4166
18275,7422
12272,5210
4015,3520
15559,6238
10308,4763
11361,4995
9633,4638
18929,7777
15013,6047
17215,6883
14521,5864
23146,11163
7551,4249
9562,4623
8618,4445
8026,4332
3800,3465
9102,4528
14551,5880
8640,4452
12245,5202
8353,4398
18480,7526
7813,4295
23207,11214
12001,5147
11152,4943
4284,3584
1904,3080
7175,4185
15424,6176
18115,7332
13436,5519
7491,4239
18080,7306
15016,6047
20262,8688
13622,5574
4750,3685
8857,4480
16085,6425
18976,7812
9782,4665
13567,5555
8526,4427
18122,7336
10568,4816
10651,4836
15956,6386
5221,3782
18351,7466
5208,3780
8085,4338
936,2885
2862,3275
15838,6335
8571,4435
10137,4722
10465,4790
5604,3871
7901,4312
2893,3282
3970,3508
16747,6669
14794,5952
13238,5468
11953,5134
15672,6286
4840,3709
7906,4314
8994,4510
12466,5250
15307,6146
21154,9310
23302,11335
16300,6522
13904,5661
11495,5018
11466,5012
5191,3775
13545,5549
7492,4239
16225,6487
10015,4708
6582,4078
10086,4712
5231,3786
13480,5534
16669,6663
16093,6432
10437,4785
17786,7167
18169,7366
9163,4541
18882,7743
13590,5559
10761,4853
17546,7059
17167,6855
17112,6825
7256,4197
12173,5182
20834,9063
8760,4466
15863,6346
11207,4959
13157,5443
18019,7290
7781,4284
11201,4958
8226,4372
5459,3833
5035,3749
13504,5543
9790,4666
14761,5940
11032,4919
18270,7420
8815,4476
7043,4162
7902,4312
21347,9492
16297,6521
18075,7303
10250,4749
11411,5000
12822,5346
51263,2357
19001,7822
7526,4242
22774,10797
15029,6048
16813,6707
4938,3731
14019,5701
9575,4626
18352,7466
11238,4965
8289,4384
12637,5292
8259,4379
17858,7204
12228,5197
11334,4989
2649,3234
22382,10407
6108,3977
9256,4561
13681,5599
11621,5050
6995,4155
2946,3293
6685,4101
5837,3918
21794,9867
7547,4247
53793,2730
5482,3839
10353,4770
8124,4353
6481,4057
4933,3730
2625,3226
1664,3024
880,2873
1469,2982
3420,3382
23778,11838
8160,4361
10140,4724
13750,5606
12840,5353
17268,6914
4809,3701
12978,5394
10866,4876
15859,6344
14583,5886
7046,4162
8024,4332
21895,9965
8118,4352
17249,6905
20991,9205
19711,8286
9966,4702
18867,7738
13966,5686
12500,5257
8477,4416
6425,4044
17114,6826
11968,5139
15837,6335
10455,4788
16570,6618
22119,10147
9832,4672
12216,5195
7021,4158
18243,7409
17928,7240
7613,4260
16290,6517
15819,6328
12818,5345
12474,5251
15740,6296
6836,4121
9610,4633
7550,4249
17495,7032
17918,7235
6811,4118
14662,5918
12601,5287
13864,5646
11768,5082
10116,4718
18778,7677
12804,5339
8515,4425
7621,4260
7250,4197
13797,5622
8191,4368
14354,5812
15492,6207
9682,4649
9986,4704
12892,5372
16517,6600
6777,4113
9819,4672
14278,5780
5848,3920
13321,5500
15634,6271
4280,3584
8476,4416
12571,5279
9012,4513
8932,4497
16168,6462
16870,6732
4303,3592
12956,5387
6543,4072
9522,4616
6397,4038
8843,4479
9172,4543
14952,6022
6973,4150
3493,3399
14519,5864
15231,6115
11343,4989
9571,4626
16902,6748
8416,4404
2474,3192
12430,5242
5948,3948
15278,6132
1635,3016
2170,3134
5350,3812
8516,4425
1694,3033
3260,3358
2567,3210
7590,4256
2228,3145
3564,3418
5081,3751
16546,6610
13623,5575
7946,4319
15391,6166
12087,5161
16986,6785
18760,7667
8468,4416
18013,7287
8890,4488
14567,5882
21790,9858
13345,5505
10840,4872
15153,6091
15655,6278
12813,5344
12284,5215
7784,4284
17914,7234
7039,4162
5783,3902
4460,3620
13636,5581
21795,9870
918,2879
7940,4318
9659,4642
12426,5241
5294,3801
13102,5424
14562,5880
18639,7607
16928,6759
18245,7411
2507,3199
11747,5076
14100,5718
18134,7343
17791,7168
10359,4771
14525,5864
15282,6133
7625,4262
8869,4484
16748,6669
17214,6882
14836,5975
53564,2695
12642,5294
12644,5294
16342,6535
7216,4191
8935,4497
14754,5939
5854,3920
20930,9139
10088,4712
14353,5812
6064,3966
8911,4493
21979,10046
3801,3465
7304,4204
3541,3411
7349,4213
5405,3818
8830,4478
7772,4284
12247,5204
6671,4098
12127,5169
5601,3871
8308,4389
10371,4775
14850,5980
4580,3651
6508,4064
8780,4469
17790,7168
3181,3340
128,2763
2792,3258
4641,3669
1515,2996
5934,3945
10969,4906
5493,3842
14416,5821
7031,4160
10858,4874
7755,4281
13907,5662
15403,6169
9879,4682
8524,4427
14228,5766
11268,4972
11559,5034
4662,3669
10369,4774
20213,8647
9612,4633
15560,6239
10488,4796
10524,4805
16741,6666
12241,5200
15739,6295
13683,5599
14527,5864
10120,4718
4014,3519
15981,6397
15987,6399
9947,4694
20197,8638
11694,5067
17141,6841
15891,6353
7991,4326
7532,4243
9835,4672
19224,7964
15169,6097
12831,5351
21344,9487
4193,3562
15651,6275
18598,7588
10096,4713
14493,5854
12197,5190
17789,7168
18656,7623
18565,7572
11176,4953
9996,4704
14816,5967
1527,2999
14614,5898
3246,3355
9103,4528
14191,5758
5919,3938
2665,3237
4223,3570
6126,3984
9456,4598
7192,4188
53550,2693
2999,3303
4912,3724
6758,4105
7632,4265
5991,3954
11228,4964
15472,6196
13561,5553
9817,4671
9410,4588
10268,4751
8349,4398
22474,10499
13895,5655
11605,5046
13550,5550
14300,5791
8000,4327
12793,5335
18931,7779
13893,5655
20836,9065
7480,4238
14918,6006
17071,6806
16846,6720
6220,4004
4034,3528
21018,9231
14326,5804
10157,4727
16551,6612
13243,5470
14907,6000
4928,3729
7474,4234
21842,9901
8974,4504
5751,3895
13284,5488
16877,6733
21865,9930
13287,5488
52991,2594
9106,4529
12808,5342
53745,2723
5602,3871
10198,4739
10169,4732
6179,3993
3973,3510
53134,2618
15142,6088
3197,3344
3698,3449
8406,4401
4434,3615
53535,2691
2537,3205
5620,3875
4784,3696
16941,6765
6422,4043
7779,4284
15541,6229
20926,9139
16052,6412
7029,4159
7315,4207
5296,3801
8149,4355
7041,4162
9894,4685
14620,5902
16311,6529
14611,5897
19842,8403
14818,5967
12729,5313
5621,3876
16145,6451
19425,8077
17490,7026
7822,4295
16799,6699
9228,4558
5564,3858
17615,7094
5562,3858
8993,4510
11205,4959
12224,5197
6577,4077
12957,5387
10005,4706
18560,7567
9276,4564
4863,3713
6403,4038
11586,5040
10442,4788
18687,7644
10303,4761
3494,3399
17265,6912
8090,4340
10415,4780
9752,4661
13506,5543
9308,4575
4902,3723
9407,4587
7353,4214
9845,4676
6971,4150
7575,4254
3092,3318
3357,3382
7130,4173
9113,4531
7168,4183
3112,3323
7601,4258
5321,3806
7224,4193
7412,4224
10092,4712
4992,3740
6830,4120
803,2863
3603,3425
7331,4209
10229,4744
5129,3763
4616,3663
4113,3538
3126,3326
3596,3424
6120,3982
7741,4278
3560,3417
10356,4771
9237,4559
14203,5759
4940,3732
9436,4592
13514,5543
15889,6353
18219,7392
6819,4118
5688,3888
12347,5227
4202,3563
16516,6600
2354,3173
53031,2602
16966,6776
8923,4496
17073,6807
6909,4136
8423,4405
13927,5666
11878,5111
4867,3713
4413,3610
6289,4020
51406,2370
9261,4561
8113,4350
6153,3990
6350,4033
12520,5261
7424,4228
5441,3830
8958,4502
5834,3918
9465,4601
9156,4540
7188,4187
7600,4258
9880,4682
6948,4143
4704,3679
3875,3482
511,2823
5870,3924
7854,4304
6793,4114
9080,4521
5189,3775
4648,3669
5270,3796
3642,3437
9622,4637
3984,3512
4669,3671
10489,4796
3255,3357
3610,3427
4435,3615
933,2883
10163,4729
21081,9254
18081,7306
6261,4011
17945,7253
9836,4672
16291,6517
7095,4166
5984,3952
13608,5569
16750,6670
8429,4406
8466,4414
13696,5600
4365,3605
13117,5430
7614,4260
6355,4035
12334,5226
6396,4037
17191,6867
18018,7290
8563,4435
5658,3881
12940,5385
13938,5671
13930,5667
13224,5461
9763,4662
19898,8448
18005,7281
6609,4082
19809,8374
17783,7163
9019,4514
14154,5743
7203,4191
14986,6037
8527,4427
10144,4724
11270,4972
6801,4116
12448,5243
9754,4661
9287,4568
12175,5183
3180,3340
3223,3351
6763,4106
9337,4580
7470,4234
10514,4801
14549,5879
9838,4673
10254,4750
5511,3848
7132,4173
7879,4309
4555,3643
5955,3950
9001,4512
9110,4531
460,2817
5859,3921
6470,4054
10705,4849
4798,3697
53584,2698
5529,3853
5083,3752
8551,4434
2121,3120
5443,3830
6009,3961
9155,4540
5514,3848
6161,3991
4965,3734
5445,3830
7459,4234
18891,7747
6579,4078
533,2826
5733,3890
42547,1324
8017,4330
10575,4819
7618,4260
11299,4980
9174,4543
634,2841
9521,4616
9419,4588
4192,3562
15023,6048
16100,6437
6490,4060
4544,3640
7001,4155
18540,7556
7277,4200
11096,4928
11018,4916
17831,7190
15456,6189
4868,3713
10781,4858
16140,6451
7361,4218
5904,3933
7770,4284
6770,4108
13431,5516
5290,3800
7596,4257
14273,5779
53156,2624
2645,3231
4001,3518
2874,3276
9934,4692
6143,3989
17756,7150
11072,4922
5924,3941
5928,3941
53260,2647
6018,3964
7882,4309
3644,3437
14245,5771
7291,4201
7016,4158
6102,3976
6100,3975
10195,4739
4030,3526
2532,3205
1038,2905
2017,3104
8754,4466
2105,3116
9569,4625
3840,3473
3893,3489
5607,3872
4646,3669
2752,3250
6413,4041
261,2791
2617,3225
5077,3751
4120,3539
3459,3391
3149,3332
5219,3781
5101,3756
6178,3992
1437,2974
2929,3290
17163,6854
15549,6235
9818,4672
14099,5718
16103,6439
15626,6271
7524,4242
5553,3857
15675,6288
5568,3860
5886,3928
10758,4853
14156,5743
9872,4679
14524,5864
5760,3897
11126,4939
4421,3612
4884,3717
4520,3634
9250,4560
5299,3801
4288,3585
8953,4500
12079,5159
17666,7120
6774,4111
6096,3975
4377,3609
7030,4159
12130,5171
7367,4218
9090,4523
7789,4287
3601,3425
5073,3750
11474,5013
4620,3664
10785,4860
5767,3898
9632,4637
7306,4204
4019,3521
11553,5032
6017,3964
6580,4078
8863,4482
10348,4770
8758,4466
14845,5978
11792,5088
3556,3417
6076,3968
3300,3368
3176,3338
5420,3822
4477,3624
3286,3363
9087,4523
9805,4668
4821,3704
4004,3519
1449,2976
8035,4334
3093,3318
53787,2729
8861,4482
2299,3162
5766,3898
1636,3016
53699,2717
4805,3699
1582,3007
3892,3489
1427,2972
53917,2753
4277,3584
7330,4209
2072,3107
2781,3255
6087,3973
1830,3060
2098,3114
17034,6804
9438,4592
53803,2732
6845,4124
53599,2700
50746,2297
8775,4469
2923,3288
11331,4989
7162,4182
16094,6435
12437,5242
8336,4395
19093,7862
6536,4070
11342,4989
4789,3696
13617,5572
16447,6568
48764,2017
9284,4566
17108,6822
15907,6360
7163,4182
4343,3601
6487,4059
2086,3112
7927,4317
2367,3176
4967,3734
8656,4455
6564,4077
9654,4642
11075,4922
6255,4011
6071,3967
8317,4390
3337,3377
2326,3169
9322,4579
11261,4969
3561,3418
3937,3500
5592,3867
6291,4021
12673,5305
10928,4892
3686,3447
6435,4045
6843,4124
3513,3403
3331,3376
5622,3876
11661,5055
2492,3196
4379,3609
11518,5023
449,2816
6911,4136
8263,4381
6529,4068
8694,4459
4557,3644
3804,3465
3421,3382
10101,4715
4960,3734
6196,3997
4760,3689
7567,4252
2730,3246
1140,2921
45688,1696
12403,5233
13812,5627
8315,4390
18356,7467
10537,4807
20402,8768
10333,4766
11285,4975
9347,4583
12390,5232
3171,3337
6182,3993
7977,4325
6670,4098
5103,3758
4006,3519
13773,5616
6868,4128
4562,3644
5580,3864
3762,3457
6664,4096
12480,5252
3526,3407
1652,3019
13059,5411
5533,3854
3484,3398
4451,3619
7036,4161
9854,4678
2974,3299
9563,4623
6894,4133
10878,4879
9741,4657
13181,5450
8209,4370
6141,3989
4608,3662
6437,4045
9000,4512
6617,4082
5998,3958
6867,4128
12317,5222
53549,2693
13248,5476
12122,5167
3340,3377
3872,3481
4119,3539
4609,3662
6473,4054
9089,4523
9450,4596
10193,4739
6991,4155
10641,4833
6499,4062
10414,4780
1569,3006
11763,5080
9514,4612
5199,3780
9060,4516
7857,4304
4977,3736
53257,2647
7856,4304
6771,4108
2997,3303
9391,4586
1474,2984
5003,3743
7869,4309
2695,3246
2683,3242
51190,2348
53785,2728
11344,4989
9176,4543
5329,3808
5856,3920
6633,4088
17436,6989
6203,3998
4538,3640
6224,4004
5100,3756
12756,5322
17788,7168
3783,3462
11436,5005
9498,4609
2236,3146
11836,5096
2848,3271
1993,3097
7088,4165
5367,3817
6637,4089
5644,3880
7264,4199
2986,3301
12504,5259
12946,5386
15764,6302
21535,9636
3448,3388
12794,5335
8301,4386
6865,4128
11473,5013
8297,4385
20739,8979
13500,5540
10990,4913
5552,3856
6344,4032
7481,4238
6101,3975
6863,4127
9331,4580
3021,3308
3996,3516
8532,4428
5593,3868
2754,3250
12442,5242
2126,3121
8204,4369
2606,3220
9756,4661
2592,3217
7612,4259
10666,4838
6527,4068
5957,3950
6235,4006
4259,3580
8954,4500
2006,3102
6218,4003
5291,3800
7873,4309
6194,3997
1778,3048
10997,4914
5015,3746
2808,3264
4606,3660
12724,5312
5187,3774
11262,4969
9325,4579
2938,3292
53657,2706
10100,4715
4179,3556
5566,3859
13120,5430
18844,7725
7672,4273
11948,5132
9679,4649
12877,5366
14673,5921
16180,6468
4492,3629
9437,4592
10154,4726
10960,4902
11443,5006
3871,3481
6453,4050
2310,3165
5811,3911
6212,4001
2910,3284
6074,3968
4878,3715
5801,3908
8299,4386
6952,4144
5772,3898
6450,4049
8614,4444
2784,3256
3673,3445
7793,4289
7259,4198
4696,3676
50040,2199
5485,3841
7008,4157
7293,4201
10007,4707
4454,3619
13600,5564
4499,3629
6474,4054
7949,4320
6916,4137
5026,3748
8530,4428
9154,4540
5364,3816
12242,5201
9903,4687
9295,4570
4603,3659
3111,3323
1682,3031
20236,8668
12779,5330
19279,8002
8078,4338
7351,4213
4427,3614
9589,4629
7684,4274
14861,5986
9198,4548
6495,4062
7983,4325
6158,3991
4828,3704
11990,5145
53058,2607
3330,3376
4045,3529
2933,3290
12795,5335
4558,3644
4008,3519
4899,3722
5499,3844
6247,4008
10481,4795
3586,3422
6145,3989
5641,3880
8756,4466
5959,3950
7655,4269
5160,3770
4957,3734
6449,4049
1086,2909
4364,3605
6105,3977
10351,4770
19622,8239
10918,4890
10378,4778
5654,3881
3440,3387
2939,3292
8612,4443
787,2861
935,2885
3116,3324
51112,2337
12232,5198
5481,3839
7362,4218
15991,6399
7299,4202
4748,3685
5619,3875
48091,1932
10174,4732
7584,4256
9265,4562
5635,3879
6354,4034
2425,3181
4005,3519
7908,4314
9101,4527
3844,3475
8327,4392
7810,4293
7333,4210
3460,3391
12764,5324
4935,3730
12854,5358
3812,3468
8154,4357
4150,3546
8269,4381
4910,3724
10838,4872
2732,3246
7636,4266
4486,3625
5896,3931
8757,4466
14497,5855
16175,6466
7804,4291
3851,3478
6987,4155
7874,4309
5912,3936
8034,4334
5642,3880
7425,4228
6613,4082
3317,3372
7159,4182
5971,3950
7462,4234
3439,3387
5663,3881
6520,4066
4629,3666
3341,3377
7197,4189
50007,2195
5038,3750
48377,1964
53386,2662
51268,2358
8455,4413
6993,4155
4785,3696
3587,3422
5813,3911
6225,4004
12510,5259
11037,4921
8537,4429
1998,3099
49108,2064
14630,5907
7466,4234
1536,3001
4930,3730
11579,5040
9773,4663
4617,3663
5164,3770
4611,3662
8539,4430
14433,5828
3525,3407
2766,3251
2993,3303
9760,4661
6674,4099
7164,4183
6072,3967
6313,4026
2697,3246
9523,4617
3660,3442
2598,3218
6514,4064
9441,4592
7195,4189
5448,3830
6011,3961
2692,3246
51371,2366
3949,3503
932,2883
1372,2966
5505,3846
427,2813
383,2811
49579,2133
48847,2031
6655,4093
8893,4488
3184,3342
7118,4171
6931,4140
6446,4047
16946,6768
8528,4427
3203,3346
5606,3871
5016,3746
5782,3902
4529,3638
8335,4395
5978,3951
7976,4324
6528,4068
6896,4134
4894,3720
5161,3770
4937,3730
13671,5595
3884,3484
4176,3556
5438,3828
4962,3734
6155,3990
7151,4181
3693,3447
6922,4138
5361,3816
8496,4420
3624,3429
3438,3387
2127,3121
5237,3787
1360,2964
3124,3326
1626,3015
2563,3210
5192,3776
3773,3460
51481,2379
360,2805
41494,1232
22731,10752
7457,4234
14017,5701
3160,3335
4582,3651
9435,4592
3831,3472
4445,3618
4175,3555
10136,4721
5490,3842
2450,3189
5450,3830
5308,3803
6870,4128
4503,3630
11909,5122
4900,3722
7850,4304
5183,3774
5629,3878
3174,3338
7194,4188
2829,3267
8236,4373
17904,7230
1528,2999
5506,3846
5913,3936
53896,2751
2565,3210
1620,3013
2883,3279
686,2851
1424,2972
53914,2753
2756,3250
18530,7553
4885,3717
1002,2898
2272,3154
12547,5271
4297,3590
8179,4365
5610,3872
8542,4432
2032,3105
5871,3924
12433,5242
1939,3084
4991,3740
1657,3023
51955,2442
2140,3125
15994,6399
5357,3816
8734,4460
1900,3078
52876,2583
52601,2543
3072,3312
51279,2359
9873,4679
10657,4838
12269,5208
7416,4226
12548,5272
5944,3946
8428,4406
2899,3282
7920,4316
8338,4397
14181,5754
3350,3379
1034,2905
2890,3282
8174,4363
8237,4373
7336,4211
685,2851
1262,2947
50056,2201
2488,3195
3774,3460
53684,2714
48401,1968
2410,3179
677,2849
50212,2229
51783,2414
50905,2318
7223,4193
2142,3125
7207,4191
2287,3160
13147,5438
9728,4655
5530,3853
10160,4729
813,2863
3689,3447
9107,4530
5200,3780
3466,3392
3437,3387
4212,3567
3938,3500
5905,3933
4320,3596
3464,3392
3965,3507
1111,2915
1592,3010
5181,3774
2777,3254
8256,4378
1545,3002
4188,3560
12015,5151
8483,4417
52484,2522
3787,3462
3824,3471
53775,2726
52610,2545
3577,3420
2013,3104
4356,3603
1614,3013
1164,2926
53229,2641
2304,3163
53913,2753
50573,2278
8202,4368
12966,5390
4573,3648
8491,4419
4145,3545
6279,4016
3968,3508
2197,3139
3936,3500
1940,3084
14571,5882
6962,4147
466,2818
8265,4381
53670,2709
916,2879
7853,4304
13335,5504
2341,3171
821,2865
5489,3841
1445,2975
6111,3979
7028,4159
4485,3625
3351,3380
631,2841
42546,1324
47485,1863
2498,3198
1859,3066
52606,2544
4759,3689
53690,2716
836,2867
6534,4070
1704,3036
10929,4893
1565,3005
52607,2544
5452,3831
4187,3559
50872,2313
2174,3135
1109,2914
49922,2184
51480,2379
40451,1140
1836,3061
2839,3269
3465,3392
1627,3015
9397,4586
1255,2947
10350,4770
4507,3632
7877,4309
50791,2304
7307,4205
4263,3581
2909,3284
2926,3288
6123,3984
236,2788
6902,4135
5188,3775
4471,3622
5176,3774
53888,2749
6879,4130
4242,3577
7769,4284
53028,2602
3024,3308
6903,4135
12896,5373
10256,4751
1205,2937
6631,4087
52078,2456
1800,3053
3514,3404
53274,2649
833,2867
1233,2942
7323,4209
51929,2439
2659,3235
3656,3441
7434,4229
104,2760
53278,2650
49333,2095
243,2789
49923,2184
10464,4790
5698,3889
4836,3709
3978,3511
3338,3377
7464,4234
4812,3701
6302,4022
3612,3428
6154,3990
3245,3355
6094,3975
5280,3798
1481,2986
53848,2741
4504,3630
2788,3257
6861,4127
7662,4270
3104,3322
955,2890
5527,3852
3320,3373
3911,3494
53780,2728
977,2894
4569,3648
50957,2323
4470,3622
2080,3109
565,2832
3471,3393
2215,3144
4278,3584
862,2871
50720,2294
52980,2593
1478,2985
4013,3519
538,2827
1428,2972
1892,3075
53814,2734
683,2851
52664,2550
46430,1770
13221,5460
6502,4063
5892,3931
3649,3438
8978,4505
5807,3910
14305,5795
5309,3803
3431,3385
4619,3664
5614,3873
4306,3593
2141,3125
3684,3446
3289,3364
3322,3373
53884,2748
53048,2606
3620,3429
5099,3756
52772,2564
10685,4844
2559,3210
2291,3160
3988,3514
1944,3084
1618,3013
52072,2455
50041,2199
3716,3453
53355,2657
3989,3514
7641,4268
794,2862
852,2870
52447,2515
53354,2657
52457,2515
7227,4193
53679,2712
51409,2370
51183,2348
1975,3091
3909,3494
49338,2095
2302,3163
53272,2648
45123,1651
46842,1811
50379,2250
39738,1092
52111,2461
6465,4053
52675,2550
9285,4566
3221,3350
3315,3371
2867,3276
2628,3228
19124,7889
7432,4229
53808,2733
6775,4111
1490,2990
1788,3050
6853,4125
3923,3497
6628,4086
2035,3107
1040,2906
361,2806
381,2810
1806,3053
3066,3311
52000,2444
53889,2749
1863,3067
51347,2363
1027,2904
907,2878
49480,2116
51823,2420
2936,3291
50209,2228
5292,3800
52706,2553
39913,1104
36818,956
51496,2381
5446,3830
11627,5050
5025,3747
3608,3427
3012,3306
53836,2737
1121,2918
1375,2966
46822,1808
1165,2926
2833,3267
51535,2386
50600,2283
5986,3953
2685,3243
5581,3864
4691,3675
53587,2699
2074,3107
649,2843
52218,2482
52667,2550
164,2771
53148,2623
52214,2482
50871,2313
1534,3000
52719,2555
53319,2652
1322,2959
5674,3884
4117,3539
1870,3071
48943,2045
53254,2646
52863,2579
48716,2010
47900,1914
48753,2016
51541,2386
53006,2596
51424,2372
3594,3423
6229,4004
53481,2681
7941,4318
287,2797
5263,3795
9585,4628
52598,2542
5816,3913
110,2761
49807,2165
2466,3192
1924,3082
5259,3793
7626,4263
944,2888
50736,2296
579,2834
14914,6004
48614,1998
50318,2240
1491,2990
2791,3258
4774,3692
3250,3357
956,2890
52424,2513
2906,3283
766,2858
2303,3163
52048,2451
40707,1158
5967,3950
8778,4469
3714,3453
52865,2579
632,2841
16763,6674
2562,3210
2327,3169
52998,2596
2175,3135
2642,3230
53320,2652
3248,3356
5186,3774
4116,3539
50539,2275
4554,3643
47947,1917
5126,3763
2964,3297
3823,3471
4632,3668
3619,3429
53822,2735
46808,1807
2832,3267
49575,2132
48735,2012
53919,2753
52545,2533
3219,3350
1006,2898
2243,3148
50593,2282
52190,2479
53543,2692
50568,2278
3912,3494
668,2846
3554,3416
50762,2300
3257,3357
1092,2912
1297,2953
50897,2317
49000,2050
