Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,Id
5265,0.72,Ideal,F,VVS1,61.7,56.0,3795,5.73,5.77,3.55,5264
52746,0.71,Ideal,H,VS2,61.7,55.0,2559,5.73,5.77,3.55,52745
3148,0.71,Ideal,E,VS1,61.8,55.0,3332,5.72,5.77,3.55,3147
482,0.73,Premium,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,481
45476,0.72,Premium,F,SI2,61.3,59.0,1676,5.81,5.76,3.55,45475
3859,0.72,Ideal,G,VS1,61.8,56.0,3478,5.74,5.76,3.55,3858
1579,0.71,Ideal,G,SI1,61.9,56.0,3007,5.73,5.76,3.55,1578
2977,0.71,Ideal,G,VS2,61.8,56.0,3299,5.73,5.76,3.55,2976
11787,0.72,Ideal,F,VVS1,61.8,57.0,5086,5.73,5.76,3.55,11786
49659,0.71,Very Good,I,SI1,61.8,56.0,2141,5.73,5.76,3.55,49658
3315,0.71,Ideal,H,VVS2,61.9,56.0,3371,5.72,5.76,3.55,3314
49436,0.72,Very Good,I,VS2,61.8,60.0,2109,5.72,5.76,3.55,49435
53695,0.71,Ideal,E,SI1,61.8,57.0,2717,5.72,5.76,3.55,53694
3636,0.71,Ideal,G,VS1,61.8,55.0,3431,5.71,5.76,3.55,3635
1776,0.72,Ideal,G,SI1,61.8,56.0,3048,5.7,5.76,3.55,1775
52818,0.71,Very Good,E,SI1,62.0,59.0,2573,5.69,5.76,3.55,52817
49567,0.72,Ideal,H,SI2,61.5,56.0,2131,5.8,5.75,3.55,49566
1337,0.72,Premium,E,VS1,61.5,60.0,2961,5.79,5.75,3.55,1336
5028,0.71,Ideal,E,VS1,61.5,55.0,3748,5.78,5.75,3.55,5027
1912,0.71,Ideal,H,VS2,61.8,55.0,3080,5.73,5.75,3.55,1911
294,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55,293
2978,0.71,Ideal,G,VS2,61.8,56.0,3299,5.72,5.75,3.55,2977
3005,0.71,Ideal,E,VS2,62.0,56.0,3304,5.72,5.75,3.55,3004
50931,0.71,Ideal,I,SI1,62.0,54.0,2319,5.72,5.75,3.55,50930
2458,0.71,Ideal,H,IF,62.0,54.0,3190,5.71,5.75,3.55,2457
53843,0.71,Ideal,H,VVS1,62.0,57.0,2739,5.71,5.75,3.55,53842
1858,0.71,Ideal,F,VS1,62.0,57.0,3066,5.7,5.75,3.55,1857
2737,0.71,Ideal,E,VS2,62.0,55.0,3247,5.7,5.75,3.55,2736
53163,0.72,Ideal,E,SI1,62.0,57.0,2626,5.7,5.75,3.55,53162
2409,0.72,Ideal,D,VS2,62.1,57.0,3179,5.69,5.75,3.55,2408
49122,0.7,Very Good,H,SI1,62.4,59.0,2066,5.63,5.75,3.55,49121
547,0.72,Ideal,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,546
3996,0.71,Ideal,E,VS1,62.0,56.0,3516,5.72,5.74,3.55,3995
649,0.72,Ideal,E,VS2,62.0,57.0,2843,5.71,5.74,3.55,648
3577,0.71,Very Good,D,VS1,62.0,61.0,3420,5.71,5.74,3.55,3576
4420,0.71,Very Good,F,VVS2,62.0,56.0,3612,5.71,5.74,3.55,4419
4893,0.72,Very Good,E,VVS2,62.0,58.0,3719,5.71,5.74,3.55,4892
8767,0.71,Ideal,E,VVS2,62.0,56.0,4467,5.71,5.74,3.55,8766
53426,0.7,Ideal,F,VS2,62.0,56.0,2671,5.71,5.74,3.55,53425
53768,0.7,Ideal,F,VS1,62.0,55.0,2726,5.71,5.74,3.55,53767
49942,0.7,Very Good,I,VS2,62.1,56.0,2188,5.7,5.74,3.55,49941
1827,0.72,Very Good,F,VS1,62.1,59.0,3059,5.69,5.74,3.55,1826
53315,0.71,Ideal,G,SI1,62.1,56.0,2650,5.69,5.74,3.55,53314
4287,0.7,Ideal,E,VVS2,62.2,54.0,3585,5.68,5.74,3.55,4286
50266,0.71,Very Good,E,SI2,62.2,58.0,2238,5.68,5.74,3.55,50265
53141,0.71,Ideal,H,VS2,62.2,56.0,2622,5.68,5.74,3.55,53140
49985,0.71,Ideal,E,SI2,62.3,57.0,2190,5.66,5.74,3.55,49984
52183,0.72,Premium,E,SI1,61.4,57.0,2476,5.83,5.73,3.55,52182
4171,0.72,Ideal,D,VS1,61.6,56.0,3554,5.8,5.73,3.55,4170
50828,0.73,Premium,F,SI2,61.6,58.0,2309,5.79,5.73,3.55,50827
50878,0.72,Premium,F,SI1,61.6,60.0,2314,5.79,5.73,3.55,50877
51492,0.71,Premium,F,SI1,61.6,60.0,2381,5.79,5.73,3.55,51491
50889,0.72,Premium,H,VS2,61.7,56.0,2316,5.77,5.73,3.55,50888
2000,0.72,Ideal,D,VS2,61.8,57.0,3099,5.76,5.73,3.55,1999
50761,0.7,Premium,D,SI2,62.1,60.0,2299,5.71,5.73,3.55,50760
1631,0.72,Very Good,D,VS2,62.1,59.0,3016,5.7,5.73,3.55,1630
5298,0.71,Ideal,D,VS1,62.1,57.0,3801,5.7,5.73,3.55,5297
50320,0.7,Ideal,I,VS2,62.0,54.1,2240,5.7,5.73,3.55,50319
50722,0.71,Premium,I,VS2,62.1,59.0,2294,5.7,5.73,3.55,50721
1878,0.71,Ideal,E,VS2,62.2,57.0,3073,5.69,5.73,3.55,1877
49732,0.7,Ideal,I,VS2,62.2,55.0,2154,5.69,5.73,3.55,49731
48821,0.72,Very Good,J,VS2,62.2,58.0,2028,5.68,5.73,3.55,48820
52660,0.71,Premium,H,VS2,62.1,58.5,2549,5.68,5.73,3.55,52659
53084,0.72,Very Good,D,SI2,62.3,59.0,2612,5.67,5.73,3.55,53083
50028,0.73,Premium,I,VS1,61.8,62.0,2197,5.78,5.72,3.55,50027
52461,0.71,Premium,E,SI1,61.8,56.0,2516,5.77,5.72,3.55,52460
51015,0.71,Premium,I,VS1,61.8,58.0,2327,5.76,5.72,3.55,51014
51122,0.71,Very Good,H,SI2,62.2,55.1,2339,5.7,5.72,3.55,51121
53383,0.71,Very Good,F,VS2,62.2,56.0,2662,5.7,5.72,3.55,53382
4100,0.7,Ideal,D,VS1,62.2,56.0,3535,5.69,5.72,3.55,4099
51062,0.7,Very Good,I,VS1,62.2,57.0,2332,5.69,5.72,3.55,51061
7442,0.71,Ideal,E,VVS1,62.3,55.0,4231,5.68,5.72,3.55,7441
49012,0.71,Very Good,I,VS2,62.3,58.0,2052,5.68,5.72,3.55,49011
50473,0.71,Ideal,G,SI2,62.3,56.0,2266,5.68,5.72,3.55,50472
51810,0.71,Ideal,D,SI2,62.3,56.0,2416,5.68,5.72,3.55,51809
52591,0.7,Very Good,H,VS1,62.3,57.0,2540,5.68,5.72,3.55,52590
52846,0.7,Ideal,E,SI1,62.3,56.0,2575,5.68,5.72,3.55,52845
50018,0.7,Premium,F,SI1,62.3,58.0,2196,5.67,5.72,3.55,50017
51284,0.71,Ideal,I,VS2,62.3,58.0,2360,5.67,5.72,3.55,51283
51569,0.7,Ideal,I,VS2,62.3,54.0,2390,5.67,5.72,3.55,51568
46324,0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55,46323
50233,0.7,Ideal,G,SI2,62.4,55.0,2232,5.66,5.72,3.55,50232
44361,0.7,Very Good,I,SI2,62.5,58.0,1580,5.64,5.72,3.55,44360
49398,0.71,Premium,I,VS1,61.9,58.0,2104,5.76,5.71,3.55,49397
51748,0.71,Ideal,E,SI1,61.9,56.0,2404,5.76,5.71,3.55,51747
50905,0.72,Ideal,G,SI1,62.0,56.0,2318,5.75,5.71,3.55,50904
53220,0.71,Ideal,I,VS1,61.9,55.0,2637,5.75,5.71,3.55,53219
924,0.7,Ideal,H,VVS1,62.0,55.0,2881,5.74,5.71,3.55,923
53894,0.7,Ideal,F,VS1,62.0,55.0,2751,5.74,5.71,3.55,53893
50934,0.7,Premium,D,SI2,62.1,60.0,2319,5.73,5.71,3.55,50933
53754,0.72,Premium,F,VS2,62.1,57.0,2724,5.73,5.71,3.55,53753
48432,0.7,Ideal,J,SI1,62.3,57.0,1974,5.69,5.71,3.55,48431
50238,0.71,Ideal,I,VS2,62.3,59.0,2233,5.68,5.71,3.55,50237
49763,0.72,Very Good,H,SI2,62.4,59.0,2160,5.67,5.71,3.55,49762
1793,0.7,Very Good,D,VS2,62.5,55.0,3052,5.65,5.71,3.55,1792
50674,0.7,Ideal,I,SI1,62.6,54.0,2287,5.63,5.71,3.55,50673
51288,0.71,Ideal,H,SI2,62.2,55.0,2360,5.72,5.7,3.55,51287
53481,0.71,Ideal,E,SI1,62.4,56.0,2681,5.68,5.7,3.55,53480
49082,0.71,Very Good,J,VS1,62.4,58.0,2061,5.67,5.7,3.55,49081
49191,0.71,Very Good,H,SI1,62.4,58.0,2076,5.67,5.7,3.55,49190
53101,0.7,Ideal,E,SI1,62.4,55.0,2614,5.67,5.7,3.55,53100
53117,0.7,Very Good,E,SI1,62.5,59.0,2617,5.66,5.7,3.55,53116
2736,0.7,Ideal,G,VVS1,62.6,57.0,3247,5.65,5.7,3.55,2735
50727,0.7,Ideal,H,SI1,62.6,55.0,2294,5.65,5.7,3.55,50726
53415,0.7,Ideal,G,VS1,62.6,56.0,2670,5.65,5.7,3.55,53414
44850,0.71,Very Good,J,VS2,62.6,57.0,1626,5.64,5.7,3.55,44849
47134,0.7,Very Good,H,SI1,62.6,57.0,1830,5.64,5.7,3.55,47133
49780,0.7,Very Good,F,SI1,62.6,59.0,2161,5.64,5.7,3.55,49779
51875,0.71,Very Good,H,VS1,62.8,59.0,2428,5.61,5.7,3.55,51874
50483,0.7,Ideal,I,VS2,62.2,55.0,2268,5.73,5.69,3.55,50482
51488,0.7,Ideal,F,VS1,62.2,55.0,2381,5.72,5.69,3.55,51487
2318,0.7,Ideal,E,VS1,62.6,55.0,3167,5.66,5.69,3.55,2317
49938,0.7,Ideal,I,SI1,62.6,56.0,2187,5.66,5.69,3.55,49937
1866,0.7,Ideal,E,VS2,62.6,56.0,3068,5.65,5.69,3.55,1865
2562,0.71,Ideal,G,VVS1,62.6,56.0,3210,5.65,5.69,3.55,2561
52096,0.7,Very Good,E,SI1,62.6,56.0,2459,5.65,5.69,3.55,52095
52247,0.7,Ideal,I,VVS2,62.7,54.0,2487,5.65,5.69,3.55,52246
52434,0.7,Very Good,E,VS2,62.6,56.0,2513,5.65,5.69,3.55,52433
942,0.72,Ideal,E,SI1,62.7,55.0,2886,5.64,5.69,3.55,941
4665,0.71,Very Good,D,VVS2,62.7,59.0,3670,5.64,5.69,3.55,4664
48773,0.72,Premium,E,SI2,61.6,59.0,2019,5.83,5.68,3.55,48772
53760,0.72,Premium,F,VS2,62.0,56.0,2724,5.78,5.68,3.55,53759
51545,0.71,Premium,E,SI2,62.2,57.0,2386,5.74,5.68,3.55,51544
270,0.7,Ideal,F,VS1,62.2,56.0,2792,5.73,5.68,3.55,269
52815,0.71,Ideal,H,VS2,62.1,59.0,2572,5.73,5.68,3.55,52814
53580,0.7,Ideal,F,SI1,62.2,55.0,2697,5.73,5.68,3.55,53579
2838,0.7,Ideal,E,VS2,62.6,55.0,3268,5.66,5.68,3.55,2837
48120,0.7,Ideal,J,SI1,62.6,56.0,1937,5.66,5.68,3.55,48119
51616,0.71,Very Good,H,VS2,62.6,59.0,2395,5.66,5.68,3.55,51615
1281,0.72,Very Good,D,VS1,62.7,58.0,2951,5.65,5.68,3.55,1280
4448,0.7,Ideal,D,VS1,62.8,53.4,3618,5.64,5.68,3.55,4447
47956,0.7,Very Good,I,SI1,62.7,56.0,1918,5.64,5.68,3.55,47955
2310,0.7,Ideal,G,VVS1,62.8,57.0,3165,5.63,5.68,3.55,2309
2735,0.7,Very Good,D,VS1,62.8,59.0,3247,5.63,5.68,3.55,2734
51814,0.7,Ideal,I,SI1,62.8,56.0,2417,5.63,5.68,3.55,51813
52169,0.7,Very Good,G,VS1,62.8,57.0,2475,5.63,5.68,3.55,52168
52519,0.7,Ideal,F,SI1,62.8,56.0,2528,5.63,5.68,3.55,52518
53093,0.7,Very Good,G,VS1,62.8,58.0,2613,5.62,5.68,3.55,53092
675,0.7,Very Good,G,VVS2,62.9,59.0,2848,5.61,5.68,3.55,674
2322,0.72,Premium,F,VS1,62.2,57.0,3167,5.74,5.67,3.55,2321
51213,0.71,Premium,F,SI1,62.2,58.0,2352,5.74,5.67,3.55,51212
53860,0.71,Premium,E,SI1,62.2,58.0,2743,5.74,5.67,3.55,53859
643,0.7,Very Good,E,VS2,62.7,58.0,2843,5.65,5.67,3.55,642
1211,0.71,Very Good,H,VVS1,62.7,59.0,2938,5.65,5.67,3.55,1210
3696,0.7,Ideal,D,VS2,62.7,57.0,3448,5.65,5.67,3.55,3695
47237,0.71,Very Good,J,SI1,62.8,57.0,1841,5.64,5.67,3.55,47236
49935,0.71,Very Good,I,VS2,62.8,59.0,2185,5.64,5.67,3.55,49934
50675,0.7,Ideal,I,SI1,62.8,56.0,2287,5.64,5.67,3.55,50674
2869,0.7,Very Good,G,VVS1,62.8,56.0,3276,5.63,5.67,3.55,2868
47518,0.7,Very Good,I,VS2,62.8,55.0,1867,5.63,5.67,3.55,47517
1808,0.7,Very Good,D,VS1,62.9,60.0,3054,5.62,5.67,3.55,1807
51715,0.7,Very Good,F,SI1,62.9,59.0,2401,5.62,5.67,3.55,51714
52659,0.71,Very Good,I,VVS1,63.0,58.0,2549,5.6,5.67,3.55,52658
53253,0.72,Premium,G,VS1,62.3,61.0,2646,5.73,5.66,3.55,53252
49048,0.7,Ideal,I,VS2,62.4,56.0,2056,5.71,5.66,3.55,49047
53518,0.71,Premium,F,VS2,62.4,59.0,2686,5.71,5.66,3.55,53517
53820,0.71,Premium,E,VS2,62.5,60.0,2735,5.7,5.66,3.55,53819
50051,0.7,Ideal,F,SI1,62.6,56.0,2200,5.69,5.66,3.55,50050
2813,0.7,Very Good,F,VS1,62.8,56.0,3265,5.64,5.66,3.55,2812
48625,0.7,Ideal,J,VS1,62.8,56.0,2000,5.64,5.66,3.55,48624
50790,0.7,Very Good,G,SI1,62.8,56.0,2304,5.64,5.66,3.55,50789
48824,0.7,Good,E,SI2,62.9,56.0,2028,5.63,5.66,3.55,48823
50353,0.71,Very Good,H,SI1,62.9,58.0,2246,5.62,5.66,3.55,50352
46063,0.7,Very Good,J,SI1,63.0,56.0,1735,5.61,5.66,3.55,46062
49700,0.7,Very Good,I,SI1,63.0,56.0,2147,5.61,5.66,3.55,49699
4468,0.7,Very Good,F,VVS1,63.1,58.0,3622,5.6,5.66,3.55,4467
53724,0.7,Good,F,VVS2,63.1,58.0,2721,5.6,5.66,3.55,53723
1224,0.7,Good,F,VVS2,63.1,57.0,2940,5.59,5.66,3.55,1223
52498,0.71,Very Good,D,SI1,63.3,59.0,2525,5.55,5.66,3.55,52497
241,0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55,240
1647,0.71,Ideal,F,VVS2,62.6,56.0,3018,5.7,5.65,3.55,1646
44677,0.71,Ideal,J,SI1,62.6,57.0,1609,5.7,5.65,3.55,44676
49477,0.72,Premium,G,SI2,62.6,60.0,2115,5.7,5.65,3.55,49476
53191,0.71,Premium,F,SI1,62.7,57.0,2633,5.68,5.65,3.55,53190
48574,0.71,Very Good,G,SI2,63.0,56.0,1993,5.62,5.65,3.55,48573
49343,0.71,Good,H,SI1,63.1,57.0,2096,5.61,5.65,3.55,49342
50145,0.71,Ideal,G,SI1,62.5,57.0,2215,5.72,5.64,3.55,50144
51233,0.7,Ideal,G,SI1,62.7,57.0,2352,5.69,5.64,3.55,51232
472,0.7,Premium,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,471
52557,0.7,Premium,G,VS1,62.8,57.0,2535,5.67,5.64,3.55,52556
47052,0.68,Very Good,E,SI2,63.1,54.5,1821,5.61,5.64,3.55,47051
49423,0.71,Very Good,G,SI2,63.2,59.0,2107,5.6,5.64,3.55,49422
50750,0.7,Very Good,E,SI2,63.2,56.0,2298,5.6,5.64,3.55,50749
47225,0.71,Ideal,G,SI2,62.8,57.0,1840,5.68,5.63,3.55,47224
48780,0.7,Premium,H,SI1,62.7,59.0,2020,5.68,5.63,3.55,48779
49911,0.71,Premium,H,VS2,62.8,59.0,2181,5.68,5.63,3.55,49910
53052,0.7,Ideal,H,VS2,62.8,55.0,2607,5.67,5.63,3.55,53051
52326,0.7,Good,E,SI1,63.2,57.0,2496,5.61,5.63,3.55,52325
49259,0.7,Very Good,G,SI1,63.3,57.0,2088,5.58,5.63,3.55,49258
620,0.71,Premium,F,VS1,62.7,59.0,2839,5.7,5.62,3.55,619
2657,0.7,Premium,G,VVS1,62.8,58.0,3234,5.68,5.62,3.55,2656
51218,0.71,Ideal,G,SI1,62.9,57.0,2352,5.67,5.62,3.55,51217
51336,0.71,Premium,I,VS2,62.9,60.0,2362,5.66,5.62,3.55,51335
51357,0.71,Premium,H,SI1,62.9,58.0,2364,5.66,5.62,3.55,51356
1033,0.7,Very Good,G,VVS2,63.3,59.0,2905,5.59,5.62,3.55,1032
49121,0.7,Good,H,SI1,63.4,61.0,2066,5.58,5.62,3.55,49120
895,0.7,Premium,G,VVS2,62.9,59.0,2874,5.68,5.61,3.55,894
2634,0.7,Ideal,D,VS1,62.9,57.0,3229,5.67,5.61,3.55,2633
47108,0.7,Premium,J,SI1,63.0,56.0,1827,5.66,5.61,3.55,47107
52203,0.7,Very Good,G,VS2,63.1,58.0,2479,5.65,5.61,3.55,52202
53366,0.7,Very Good,G,VS2,63.1,55.0,2657,5.64,5.61,3.55,53365
52474,0.7,Very Good,E,SI1,63.2,57.0,2518,5.63,5.61,3.55,52473
51601,0.7,Good,H,VS2,63.4,60.0,2394,5.59,5.61,3.55,51600
52809,0.71,Premium,I,VVS1,63.0,58.0,2572,5.67,5.6,3.55,52808
51527,0.7,Good,E,SI1,63.6,62.0,2386,5.57,5.6,3.55,51526
51781,0.7,Very Good,I,VS1,63.1,57.0,2411,5.67,5.59,3.55,51780
45859,0.7,Very Good,G,SI2,63.2,57.0,1715,5.66,5.59,3.55,45858
53359,0.7,Very Good,G,VS2,63.3,56.0,2657,5.63,5.59,3.55,53358
53923,0.7,Very Good,D,VS1,63.1,59.0,2755,5.67,5.58,3.55,53922
45860,0.7,Very Good,G,SI2,63.4,57.0,1715,5.62,5.58,3.55,45859
52940,0.7,Premium,E,SI1,62.5,61.0,2592,5.72,5.57,3.55,52939
49162,0.69,Very Good,I,VS2,63.3,57.0,2070,5.64,5.57,3.55,49161
48045,0.7,Very Good,E,SI1,63.3,58.0,1926,5.63,5.57,3.55,48044
51764,0.7,Good,E,SI1,63.6,62.0,2407,5.6,5.57,3.55,51763
51604,0.7,Good,H,SI1,63.7,57.0,2394,5.58,5.57,3.55,51603
49604,0.7,Good,H,VS2,64.1,58.0,2137,5.51,5.57,3.55,49603
53566,0.7,Very Good,E,VS1,63.4,62.0,2695,5.64,5.56,3.55,53565
1355,0.7,Good,E,VS1,63.6,58.0,2964,5.61,5.56,3.55,1354
46987,0.71,Good,G,SI2,63.6,58.0,1816,5.6,5.54,3.55,46986
47602,0.7,Good,F,SI1,64.3,62.0,1878,5.55,5.49,3.55,47601
49828,0.7,Fair,D,SI2,64.5,60.0,2167,5.53,5.47,3.55,49827
49541,0.7,Fair,E,SI1,65.1,56.0,2125,5.49,5.41,3.55,49540
48592,0.71,Fair,G,SI2,65.6,61.0,1994,5.46,5.37,3.55,48591
53757,0.84,Fair,G,VS1,55.6,64.0,2724,6.42,6.32,3.54,53756
53928,0.79,Good,F,SI1,58.1,59.0,2756,6.06,6.13,3.54,53927
1875,0.79,Very Good,F,SI1,58.5,61.0,3073,6.03,6.08,3.54,1874
8970,0.76,Very Good,F,VVS1,59.6,58.0,4504,5.91,5.96,3.54,8969
3892,0.77,Very Good,E,VS1,59.4,61.0,3488,5.98,5.94,3.54,3891
3848,0.74,Very Good,D,VS2,59.8,58.0,3476,5.9,5.94,3.54,3847
50204,0.76,Premium,H,SI1,59.8,57.0,2227,5.93,5.91,3.54,50203
52655,0.73,Ideal,G,SI1,60.1,57.0,2548,5.87,5.91,3.54,52654
2854,0.73,Ideal,G,VS1,60.2,56.0,3273,5.86,5.9,3.54,2853
3456,0.73,Ideal,G,VS2,60.2,55.0,3389,5.85,5.9,3.54,3455
53158,0.76,Ideal,F,SI2,60.3,60.0,2624,5.86,5.89,3.54,53157
1614,0.72,Ideal,E,SI1,60.3,55.0,3012,5.85,5.89,3.54,1613
53771,0.75,Ideal,D,SI2,60.3,57.0,2726,5.85,5.89,3.54,53770
2402,0.72,Ideal,D,SI2,60.5,57.0,3176,5.82,5.89,3.54,2401
51907,0.73,Ideal,E,SI2,60.4,56.0,2434,5.81,5.89,3.54,51906
50400,0.73,Ideal,F,SI2,60.5,59.0,2255,5.83,5.88,3.54,50399
53380,0.73,Ideal,E,SI1,60.1,56.0,2661,5.91,5.87,3.54,53379
52373,0.74,Very Good,G,SI2,60.3,57.0,2505,5.85,5.87,3.54,52372
53464,0.72,Premium,G,VVS2,60.7,60.0,2679,5.8,5.87,3.54,53463
5108,0.72,Ideal,F,VS1,60.7,57.0,3759,5.79,5.87,3.54,5107
50816,0.75,Premium,D,SI2,60.3,61.0,2307,5.88,5.86,3.54,50815
6239,0.71,Ideal,H,IF,61.2,56.0,4007,5.76,5.86,3.54,6238
2859,0.72,Ideal,H,VS1,60.7,55.0,3274,5.83,5.85,3.54,2858
52893,0.73,Very Good,G,SI1,60.6,59.0,2585,5.83,5.85,3.54,52892
1624,0.73,Very Good,D,SI1,60.8,59.0,3014,5.8,5.85,3.54,1623
48674,0.74,Very Good,J,VS2,60.8,58.0,2003,5.79,5.85,3.54,48673
51662,0.71,Ideal,I,VS1,61.6,54.7,2397,5.71,5.85,3.54,51661
3006,0.72,Ideal,E,VS2,60.8,56.0,3304,5.81,5.84,3.54,3005
2408,0.72,Ideal,D,VS2,60.8,56.0,3179,5.8,5.84,3.54,2407
3846,0.72,Ideal,H,VVS2,60.9,56.0,3475,5.78,5.84,3.54,3845
53663,0.73,Very Good,G,VS1,61.0,60.0,2708,5.76,5.84,3.54,53662
4832,0.71,Ideal,F,VVS2,61.2,55.0,3705,5.73,5.84,3.54,4831
2232,0.72,Ideal,E,VS2,60.6,57.0,3145,5.85,5.83,3.54,2231
11443,0.72,Ideal,F,VVS1,60.8,56.0,5006,5.81,5.83,3.54,11442
1116,0.73,Very Good,H,VS1,60.8,57.0,2916,5.8,5.83,3.54,1115
3772,0.73,Ideal,G,VS1,60.9,59.0,3459,5.79,5.83,3.54,3771
1456,0.7,Ideal,E,VS1,61.3,54.0,2978,5.77,5.83,3.54,1455
51788,0.74,Premium,F,SI1,60.7,59.0,2415,5.85,5.82,3.54,51787
4848,0.71,Ideal,F,VS1,60.8,56.0,3710,5.81,5.82,3.54,4847
1618,0.71,Ideal,F,VS1,61.1,57.0,3013,5.76,5.82,3.54,1617
51109,0.72,Ideal,I,VS2,61.1,56.0,2337,5.76,5.82,3.54,51108
3540,0.73,Ideal,G,VS1,60.7,57.0,3411,5.85,5.81,3.54,3539
51663,0.73,Ideal,I,VS1,60.7,56.0,2397,5.85,5.81,3.54,51662
11641,0.72,Ideal,F,VVS1,60.8,56.0,5051,5.83,5.81,3.54,11640
6613,0.72,Ideal,D,VS2,61.0,55.0,4082,5.79,5.81,3.54,6612
965,0.72,Ideal,D,SI1,61.1,56.0,2891,5.78,5.81,3.54,964
5947,0.72,Ideal,E,VS1,61.1,57.0,3947,5.78,5.81,3.54,5946
1085,0.71,Ideal,H,VS1,61.2,56.0,2909,5.76,5.81,3.54,1084
6278,0.71,Ideal,G,VVS1,61.2,56.0,4015,5.75,5.81,3.54,6277
53610,0.72,Premium,G,VVS2,60.7,60.0,2703,5.87,5.8,3.54,53609
52716,0.71,Premium,E,SI1,60.8,55.0,2554,5.85,5.8,3.54,52715
1533,0.74,Premium,E,VS1,60.9,62.0,2999,5.83,5.8,3.54,1532
52871,0.73,Ideal,E,SI2,60.9,57.0,2581,5.83,5.8,3.54,52870
1520,0.72,Ideal,H,SI1,61.1,56.0,2997,5.78,5.8,3.54,1519
3227,0.72,Ideal,G,VVS2,61.3,56.0,3352,5.76,5.8,3.54,3226
51025,0.72,Ideal,D,SI2,61.2,57.0,2328,5.76,5.8,3.54,51024
50394,0.7,Good,H,VS2,61.4,56.0,2253,5.73,5.8,3.54,50393
3017,0.73,Very Good,E,VS2,61.5,58.0,3307,5.71,5.8,3.54,3016
1104,0.71,Very Good,D,SI1,61.7,56.0,2913,5.68,5.8,3.54,1103
51297,0.73,Ideal,E,SI1,60.9,56.0,2361,5.84,5.79,3.54,51296
4902,0.72,Ideal,D,SI1,61.2,56.0,3722,5.77,5.79,3.54,4901
51368,0.71,Ideal,F,SI2,61.2,55.0,2365,5.77,5.79,3.54,51367
51708,0.71,Ideal,G,SI1,61.2,58.0,2400,5.77,5.79,3.54,51707
2615,0.72,Ideal,E,VS2,61.3,57.0,3223,5.76,5.79,3.54,2614
4167,0.71,Ideal,E,VS2,61.3,56.0,3553,5.76,5.79,3.54,4166
51551,0.71,Ideal,G,SI2,61.3,55.0,2387,5.76,5.79,3.54,51550
1101,0.71,Premium,D,SI1,61.4,58.0,2913,5.75,5.79,3.54,1100
51845,0.71,Ideal,G,SI1,61.4,55.0,2423,5.75,5.79,3.54,51844
52115,0.72,Very Good,H,VS2,61.4,57.0,2462,5.75,5.79,3.54,52114
2654,0.71,Ideal,D,VS2,61.4,56.0,3234,5.74,5.79,3.54,2653
2091,0.71,Ideal,E,VS2,61.6,57.0,3112,5.71,5.79,3.54,2090
51774,0.73,Premium,E,SI2,60.8,60.0,2409,5.87,5.78,3.54,51773
52503,0.71,Ideal,F,SI2,61.4,55.0,2525,5.76,5.78,3.54,52502
4851,0.71,Ideal,F,VS1,61.4,56.0,3710,5.75,5.78,3.54,4850
11504,0.71,Ideal,F,VVS1,61.4,56.0,5019,5.75,5.78,3.54,11503
48142,0.71,Ideal,J,SI1,61.4,56.0,1940,5.75,5.78,3.54,48141
53515,0.72,Ideal,G,SI1,61.4,56.0,2686,5.75,5.78,3.54,53514
776,0.71,Ideal,G,VS1,61.5,56.0,2859,5.74,5.78,3.54,775
1540,0.72,Very Good,D,SI1,61.5,58.0,3001,5.74,5.78,3.54,1539
2638,0.71,Ideal,H,VS1,61.4,56.0,3229,5.74,5.78,3.54,2637
5112,0.72,Ideal,F,VS1,61.3,56.0,3759,5.74,5.78,3.54,5111
50454,0.71,Ideal,G,SI2,61.5,55.0,2264,5.74,5.78,3.54,50453
50820,0.71,Ideal,E,SI1,61.5,57.0,2308,5.74,5.78,3.54,50819
51162,0.71,Ideal,G,SI1,61.5,57.0,2345,5.74,5.78,3.54,51161
52148,0.71,Ideal,E,SI2,61.5,57.0,2470,5.74,5.78,3.54,52147
53075,0.71,Ideal,D,SI2,61.5,56.0,2610,5.74,5.78,3.54,53074
49717,0.72,Premium,I,SI1,61.5,59.0,2148,5.73,5.78,3.54,49716
52331,0.73,Premium,I,VVS2,61.5,58.0,2496,5.73,5.78,3.54,52330
4271,0.71,Ideal,D,VS1,61.5,58.0,3582,5.75,5.77,3.54,4270
1162,0.71,Ideal,I,IF,61.5,56.0,2925,5.74,5.77,3.54,1161
3993,0.71,Ideal,F,VS2,61.5,55.0,3516,5.74,5.77,3.54,3992
3995,0.71,Ideal,F,VS2,61.6,56.0,3516,5.74,5.77,3.54,3994
45751,0.7,Ideal,I,SI2,61.5,53.0,1702,5.74,5.77,3.54,45750
4166,0.71,Ideal,E,VS2,61.6,56.0,3553,5.73,5.77,3.54,4165
3634,0.71,Ideal,G,VS1,61.5,55.0,3431,5.72,5.77,3.54,3633
45228,0.7,Ideal,J,VS1,61.6,57.0,1657,5.72,5.77,3.54,45227
